"title"|"film_language"|"category"|"first_name"|"last_name"|"length"|"rating"|"rental_rate"|"replacement_cost"|"total_earning"
"Traffic Hobbit"|"English             "|"Travel"|"Matthew"|"Leigh"|139|"G"|"4,99"|"13,99"|"24,95"
"Traffic Hobbit"|"English             "|"Travel"|"Olympia"|"Pfeiffer"|139|"G"|"4,99"|"13,99"|"24,95"
"Apocalypse Flamingos"|"English             "|"New"|"Vivien"|"Basinger"|119|"R"|"4,99"|"11,99"|"24,95"
"Apocalypse Flamingos"|"English             "|"New"|"Will"|"Wilson"|119|"R"|"4,99"|"11,99"|"24,95"
"Apocalypse Flamingos"|"English             "|"New"|"Mae"|"Hoffman"|119|"R"|"4,99"|"11,99"|"24,95"
"Apocalypse Flamingos"|"English             "|"New"|"Oprah"|"Kilmer"|119|"R"|"4,99"|"11,99"|"24,95"
"Apocalypse Flamingos"|"English             "|"New"|"Russell"|"Close"|119|"R"|"4,99"|"11,99"|"24,95"
"Hunter Alter"|"English             "|"Documentary"|"Ed"|"Chase"|125|"PG-13"|"2,99"|"21,99"|"24,95"
"Bed Highball"|"English             "|"Documentary"|"Jennifer"|"Davis"|106|"NC-17"|"2,99"|"23,99"|"24,94"
"Bed Highball"|"English             "|"Documentary"|"Audrey"|"Bailey"|106|"NC-17"|"2,99"|"23,99"|"24,94"
"Bed Highball"|"English             "|"Documentary"|"Albert"|"Nolte"|106|"NC-17"|"2,99"|"23,99"|"24,94"
"Bed Highball"|"English             "|"Documentary"|"Susan"|"Davis"|106|"NC-17"|"2,99"|"23,99"|"24,94"
"Bed Highball"|"English             "|"Documentary"|"Gina"|"Degeneres"|106|"NC-17"|"2,99"|"23,99"|"24,94"
"Diary Panic"|"English             "|"Drama"|"Mary"|"Tandy"|107|"G"|"2,99"|"20,99"|"24,92"
"World Leathernecks"|"English             "|"Horror"|"Sidney"|"Crowe"|171|"PG-13"|"0,99"|"13,99"|"24,92"
"World Leathernecks"|"English             "|"Horror"|"Penelope"|"Pinkett"|171|"PG-13"|"0,99"|"13,99"|"24,92"
"Diary Panic"|"English             "|"Drama"|"Daryl"|"Crawford"|107|"G"|"2,99"|"20,99"|"24,92"
"Diary Panic"|"English             "|"Drama"|"Jodie"|"Degeneres"|107|"G"|"2,99"|"20,99"|"24,92"
"Diary Panic"|"English             "|"Drama"|"Mae"|"Hoffman"|107|"G"|"2,99"|"20,99"|"24,92"
"World Leathernecks"|"English             "|"Horror"|"Jayne"|"Neeson"|171|"PG-13"|"0,99"|"13,99"|"24,92"
"World Leathernecks"|"English             "|"Horror"|"Gary"|"Phoenix"|171|"PG-13"|"0,99"|"13,99"|"24,92"
"World Leathernecks"|"English             "|"Horror"|"Debbie"|"Akroyd"|171|"PG-13"|"0,99"|"13,99"|"24,92"
"World Leathernecks"|"English             "|"Horror"|"Christian"|"Neeson"|171|"PG-13"|"0,99"|"13,99"|"24,92"
"World Leathernecks"|"English             "|"Horror"|"Chris"|"Bridges"|171|"PG-13"|"0,99"|"13,99"|"24,92"
"World Leathernecks"|"English             "|"Horror"|"Vivien"|"Basinger"|171|"PG-13"|"0,99"|"13,99"|"24,92"
"Oleander Clue"|"English             "|"Music"|"Jim"|"Mostel"|161|"PG"|"0,99"|"12,99"|"24,91"
"Oleander Clue"|"English             "|"Music"|"Greg"|"Chaplin"|161|"PG"|"0,99"|"12,99"|"24,91"
"Oleander Clue"|"English             "|"Music"|"Zero"|"Cage"|161|"PG"|"0,99"|"12,99"|"24,91"
"Oleander Clue"|"English             "|"Music"|"Ewan"|"Gooding"|161|"PG"|"0,99"|"12,99"|"24,91"
"Oleander Clue"|"English             "|"Music"|"Warren"|"Jackman"|161|"PG"|"0,99"|"12,99"|"24,91"
"Oleander Clue"|"English             "|"Music"|"Sean"|"Williams"|161|"PG"|"0,99"|"12,99"|"24,91"
"Oleander Clue"|"English             "|"Music"|"Sandra"|"Kilmer"|161|"PG"|"0,99"|"12,99"|"24,91"
"Oleander Clue"|"English             "|"Music"|"Russell"|"Close"|161|"PG"|"0,99"|"12,99"|"24,91"
"Oleander Clue"|"English             "|"Music"|"Penelope"|"Pinkett"|161|"PG"|"0,99"|"12,99"|"24,91"
"Oleander Clue"|"English             "|"Music"|"Oprah"|"Kilmer"|161|"PG"|"0,99"|"12,99"|"24,91"
"Notorious Reunion"|"English             "|"Documentary"|"Kim"|"Allen"|128|"NC-17"|"0,99"|"9,99"|"24,87"
"Drums Dynamite"|"English             "|"Horror"|"Jeff"|"Silverstone"|96|"PG"|"0,99"|"11,99"|"24,87"
"Notorious Reunion"|"English             "|"Documentary"|"Jayne"|"Nolte"|128|"NC-17"|"0,99"|"9,99"|"24,87"
"Drums Dynamite"|"English             "|"Horror"|"Morgan"|"Hopkins"|96|"PG"|"0,99"|"11,99"|"24,87"
"Drums Dynamite"|"English             "|"Horror"|"Reese"|"West"|96|"PG"|"0,99"|"11,99"|"24,87"
"Drums Dynamite"|"English             "|"Horror"|"Vivien"|"Bergen"|96|"PG"|"0,99"|"11,99"|"24,87"
"Drums Dynamite"|"English             "|"Horror"|"Whoopi"|"Hurt"|96|"PG"|"0,99"|"11,99"|"24,87"
"Drums Dynamite"|"English             "|"Horror"|"Lucille"|"Dee"|96|"PG"|"0,99"|"11,99"|"24,87"
"Drums Dynamite"|"English             "|"Horror"|"Jude"|"Cruise"|96|"PG"|"0,99"|"11,99"|"24,87"
"Slipper Fidelity"|"English             "|"Sports"|"Michael"|"Bening"|156|"PG-13"|"0,99"|"14,99"|"24,86"
"Slipper Fidelity"|"English             "|"Sports"|"Jeff"|"Silverstone"|156|"PG-13"|"0,99"|"14,99"|"24,86"
"Slipper Fidelity"|"English             "|"Sports"|"Jane"|"Jackman"|156|"PG-13"|"0,99"|"14,99"|"24,86"
"Slipper Fidelity"|"English             "|"Sports"|"James"|"Pitt"|156|"PG-13"|"0,99"|"14,99"|"24,86"
"Slipper Fidelity"|"English             "|"Sports"|"Greta"|"Keitel"|156|"PG-13"|"0,99"|"14,99"|"24,86"
"Slipper Fidelity"|"English             "|"Sports"|"Cameron"|"Wray"|156|"PG-13"|"0,99"|"14,99"|"24,86"
"Slipper Fidelity"|"English             "|"Sports"|"Al"|"Garland"|156|"PG-13"|"0,99"|"14,99"|"24,86"
"Resurrection Silverado"|"English             "|"Family"|"Richard"|"Penn"|117|"PG"|"0,99"|"12,99"|"24,81"
"Resurrection Silverado"|"English             "|"Family"|"Mena"|"Temple"|117|"PG"|"0,99"|"12,99"|"24,81"
"Resurrection Silverado"|"English             "|"Family"|"Mae"|"Hoffman"|117|"PG"|"0,99"|"12,99"|"24,81"
"Resurrection Silverado"|"English             "|"Family"|"Kevin"|"Garland"|117|"PG"|"0,99"|"12,99"|"24,81"
"Resurrection Silverado"|"English             "|"Family"|"Kenneth"|"Hoffman"|117|"PG"|"0,99"|"12,99"|"24,81"
"Masked Bubble"|"English             "|"Music"|"Gary"|"Penn"|151|"PG-13"|"0,99"|"12,99"|"24,81"
"Masked Bubble"|"English             "|"Music"|"Audrey"|"Bailey"|151|"PG-13"|"0,99"|"12,99"|"24,81"
"Masked Bubble"|"English             "|"Music"|"Adam"|"Hopper"|151|"PG-13"|"0,99"|"12,99"|"24,81"
"Deceiver Betrayed"|"English             "|"Drama"|"Morgan"|"Hopkins"|122|"NC-17"|"0,99"|"22,99"|"24,80"
"Deceiver Betrayed"|"English             "|"Drama"|"Grace"|"Mostel"|122|"NC-17"|"0,99"|"22,99"|"24,80"
"Deceiver Betrayed"|"English             "|"Drama"|"Fred"|"Costner"|122|"NC-17"|"0,99"|"22,99"|"24,80"
"Deceiver Betrayed"|"English             "|"Drama"|"Albert"|"Johansson"|122|"NC-17"|"0,99"|"22,99"|"24,80"
"Wolves Desire"|"English             "|"Travel"|"Morgan"|"Hopkins"|55|"NC-17"|"0,99"|"13,99"|"24,79"
"Wolves Desire"|"English             "|"Travel"|"Greta"|"Keitel"|55|"NC-17"|"0,99"|"13,99"|"24,79"
"Wolves Desire"|"English             "|"Travel"|"Sandra"|"Kilmer"|55|"NC-17"|"0,99"|"13,99"|"24,79"
"Wolves Desire"|"English             "|"Travel"|"Jayne"|"Neeson"|55|"NC-17"|"0,99"|"13,99"|"24,79"
"Wolves Desire"|"English             "|"Travel"|"Cameron"|"Wray"|55|"NC-17"|"0,99"|"13,99"|"24,79"
"Wolves Desire"|"English             "|"Travel"|"Jessica"|"Bailey"|55|"NC-17"|"0,99"|"13,99"|"24,79"
"Mannequin Worst"|"English             "|"New"|"Anne"|"Cronyn"|71|"PG-13"|"2,99"|"18,99"|"23,95"
"Mannequin Worst"|"English             "|"New"|"Gene"|"Hopkins"|71|"PG-13"|"2,99"|"18,99"|"23,95"
"Mannequin Worst"|"English             "|"New"|"Cuba"|"Allen"|71|"PG-13"|"2,99"|"18,99"|"23,95"
"Doctor Grail"|"English             "|"Children"|"James"|"Pitt"|57|"G"|"2,99"|"29,99"|"23,95"
"Doctor Grail"|"English             "|"Children"|"Albert"|"Nolte"|57|"G"|"2,99"|"29,99"|"23,95"
"Doctor Grail"|"English             "|"Children"|"Jon"|"Chase"|57|"G"|"2,99"|"29,99"|"23,95"
"Doctor Grail"|"English             "|"Children"|"Cate"|"Mcqueen"|57|"G"|"2,99"|"29,99"|"23,95"
"Doctor Grail"|"English             "|"Children"|"Salma"|"Nolte"|57|"G"|"2,99"|"29,99"|"23,95"
"Doctor Grail"|"English             "|"Children"|"Penelope"|"Monroe"|57|"G"|"2,99"|"29,99"|"23,95"
"Mannequin Worst"|"English             "|"New"|"Sidney"|"Crowe"|71|"PG-13"|"2,99"|"18,99"|"23,95"
"Mannequin Worst"|"English             "|"New"|"Minnie"|"Zellweger"|71|"PG-13"|"2,99"|"18,99"|"23,95"
"Cassidy Wyoming"|"English             "|"Travel"|"Mary"|"Keitel"|61|"NC-17"|"2,99"|"19,99"|"23,94"
"Cassidy Wyoming"|"English             "|"Travel"|"Sandra"|"Kilmer"|61|"NC-17"|"2,99"|"19,99"|"23,94"
"Cassidy Wyoming"|"English             "|"Travel"|"Cuba"|"Olivier"|61|"NC-17"|"2,99"|"19,99"|"23,94"
"Cassidy Wyoming"|"English             "|"Travel"|"Angela"|"Hudson"|61|"NC-17"|"2,99"|"19,99"|"23,94"
"Cassidy Wyoming"|"English             "|"Travel"|"Angela"|"Witherspoon"|61|"NC-17"|"2,99"|"19,99"|"23,94"
"Cassidy Wyoming"|"English             "|"Travel"|"Audrey"|"Olivier"|61|"NC-17"|"2,99"|"19,99"|"23,94"
"Cassidy Wyoming"|"English             "|"Travel"|"Lucille"|"Dee"|61|"NC-17"|"2,99"|"19,99"|"23,94"
"Chaplin License"|"English             "|"New"|"Penelope"|"Cronyn"|146|"NC-17"|"2,99"|"26,99"|"23,92"
"Clyde Theory"|"English             "|"New"|"Meryl"|"Allen"|139|"PG-13"|"0,99"|"29,99"|"23,92"
"Clyde Theory"|"English             "|"New"|"Greg"|"Chaplin"|139|"PG-13"|"0,99"|"29,99"|"23,92"
"Clyde Theory"|"English             "|"New"|"Sissy"|"Sobieski"|139|"PG-13"|"0,99"|"29,99"|"23,92"
"Chaplin License"|"English             "|"New"|"Cuba"|"Allen"|146|"NC-17"|"2,99"|"26,99"|"23,92"
"Chaplin License"|"English             "|"New"|"Tim"|"Hackman"|146|"NC-17"|"2,99"|"26,99"|"23,92"
"Chaplin License"|"English             "|"New"|"Groucho"|"Dunst"|146|"NC-17"|"2,99"|"26,99"|"23,92"
"Clyde Theory"|"English             "|"New"|"Johnny"|"Cage"|139|"PG-13"|"0,99"|"29,99"|"23,92"
"Chaplin License"|"English             "|"New"|"Gina"|"Degeneres"|146|"NC-17"|"2,99"|"26,99"|"23,92"
"Chaplin License"|"English             "|"New"|"Minnie"|"Kilmer"|146|"NC-17"|"2,99"|"26,99"|"23,92"
"Birdcage Casper"|"English             "|"Music"|"Kenneth"|"Torn"|103|"NC-17"|"0,99"|"23,99"|"23,91"
"Birdcage Casper"|"English             "|"Music"|"Salma"|"Nolte"|103|"NC-17"|"0,99"|"23,99"|"23,91"
"Birdcage Casper"|"English             "|"Music"|"Renee"|"Ball"|103|"NC-17"|"0,99"|"23,99"|"23,91"
"Birdcage Casper"|"English             "|"Music"|"Kenneth"|"Pesci"|103|"NC-17"|"0,99"|"23,99"|"23,91"
"Reef Salute"|"English             "|"Horror"|"Joe"|"Swank"|123|"NC-17"|"0,99"|"26,99"|"23,89"
"Reef Salute"|"English             "|"Horror"|"Michael"|"Bening"|123|"NC-17"|"0,99"|"26,99"|"23,89"
"Reef Salute"|"English             "|"Horror"|"Penelope"|"Monroe"|123|"NC-17"|"0,99"|"26,99"|"23,89"
"Reef Salute"|"English             "|"Horror"|"Kenneth"|"Paltrow"|123|"NC-17"|"0,99"|"26,99"|"23,89"
"Jungle Closer"|"English             "|"New"|"Burt"|"Posey"|134|"NC-17"|"0,99"|"11,99"|"23,88"
"Jungle Closer"|"English             "|"New"|"Dan"|"Streep"|134|"NC-17"|"0,99"|"11,99"|"23,88"
"Jungle Closer"|"English             "|"New"|"Mena"|"Temple"|134|"NC-17"|"0,99"|"11,99"|"23,88"
"Jungle Closer"|"English             "|"New"|"Lucille"|"Tracy"|134|"NC-17"|"0,99"|"11,99"|"23,88"
"Jungle Closer"|"English             "|"New"|"Cuba"|"Birch"|134|"NC-17"|"0,99"|"11,99"|"23,88"
"Jungle Closer"|"English             "|"New"|"Humphrey"|"Garland"|134|"NC-17"|"0,99"|"11,99"|"23,88"
"Holocaust Highball"|"English             "|"Children"|"Daryl"|"Wahlberg"|149|"R"|"0,99"|"12,99"|"23,84"
"Holocaust Highball"|"English             "|"Children"|"Penelope"|"Monroe"|149|"R"|"0,99"|"12,99"|"23,84"
"Holocaust Highball"|"English             "|"Children"|"Mary"|"Tandy"|149|"R"|"0,99"|"12,99"|"23,84"
"Holocaust Highball"|"English             "|"Children"|"William"|"Hackman"|149|"R"|"0,99"|"12,99"|"23,84"
"Homeward Cider"|"English             "|"Documentary"|"Tim"|"Hackman"|103|"R"|"0,99"|"19,99"|"23,84"
"Homeward Cider"|"English             "|"Documentary"|"Michael"|"Bolger"|103|"R"|"0,99"|"19,99"|"23,84"
"Homeward Cider"|"English             "|"Documentary"|"Ian"|"Tandy"|103|"R"|"0,99"|"19,99"|"23,84"
"Homeward Cider"|"English             "|"Documentary"|"Ellen"|"Presley"|103|"R"|"0,99"|"19,99"|"23,84"
"Homeward Cider"|"English             "|"Documentary"|"Burt"|"Dukakis"|103|"R"|"0,99"|"19,99"|"23,84"
"Homeward Cider"|"English             "|"Documentary"|"Uma"|"Wood"|103|"R"|"0,99"|"19,99"|"23,84"
"Homeward Cider"|"English             "|"Documentary"|"Albert"|"Johansson"|103|"R"|"0,99"|"19,99"|"23,84"
"Holocaust Highball"|"English             "|"Children"|"Carmen"|"Hunt"|149|"R"|"0,99"|"12,99"|"23,84"
"Extraordinary Conquerer"|"English             "|"Classics"|"Fay"|"Wood"|122|"G"|"2,99"|"29,99"|"22,94"
"Extraordinary Conquerer"|"English             "|"Classics"|"Liza"|"Bergman"|122|"G"|"2,99"|"29,99"|"22,94"
"Extraordinary Conquerer"|"English             "|"Classics"|"Minnie"|"Zellweger"|122|"G"|"2,99"|"29,99"|"22,94"
"Extraordinary Conquerer"|"English             "|"Classics"|"Renee"|"Ball"|122|"G"|"2,99"|"29,99"|"22,94"
"Extraordinary Conquerer"|"English             "|"Classics"|"Nick"|"Degeneres"|122|"G"|"2,99"|"29,99"|"22,94"
"Happiness United"|"English             "|"Foreign"|"Meryl"|"Gibson"|100|"G"|"2,99"|"23,99"|"22,94"
"Happiness United"|"English             "|"Foreign"|"Nick"|"Wahlberg"|100|"G"|"2,99"|"23,99"|"22,94"
"Happiness United"|"English             "|"Foreign"|"Adam"|"Grant"|100|"G"|"2,99"|"23,99"|"22,94"
"Happiness United"|"English             "|"Foreign"|"Cuba"|"Allen"|100|"G"|"2,99"|"23,99"|"22,94"
"Happiness United"|"English             "|"Foreign"|"Groucho"|"Dunst"|100|"G"|"2,99"|"23,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Warren"|"Nolte"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Walter"|"Torn"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Rock"|"Dukakis"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Liza"|"Bergman"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Lisa"|"Monroe"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Kenneth"|"Torn"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Jon"|"Chase"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Cuba"|"Allen"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Carmen"|"Hunt"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Cameron"|"Wray"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Bette"|"Nicholson"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Lesson Cleopatra"|"English             "|"Sports"|"Angela"|"Hudson"|167|"NC-17"|"0,99"|"28,99"|"22,94"
"Extraordinary Conquerer"|"English             "|"Classics"|"Henry"|"Berry"|122|"G"|"2,99"|"29,99"|"22,94"
"Extraordinary Conquerer"|"English             "|"Classics"|"Chris"|"Bridges"|122|"G"|"2,99"|"29,99"|"22,94"
"Bang Kwai"|"English             "|"Family"|"Walter"|"Torn"|87|"NC-17"|"2,99"|"25,99"|"22,93"
"Newsies Story"|"English             "|"Documentary"|"Nick"|"Degeneres"|159|"G"|"0,99"|"25,99"|"22,93"
"Newsies Story"|"English             "|"Documentary"|"Ralph"|"Cruz"|159|"G"|"0,99"|"25,99"|"22,93"
"Newsies Story"|"English             "|"Documentary"|"Sylvester"|"Dern"|159|"G"|"0,99"|"25,99"|"22,93"
"Newsies Story"|"English             "|"Documentary"|"Dan"|"Streep"|159|"G"|"0,99"|"25,99"|"22,93"
"Newsies Story"|"English             "|"Documentary"|"Jeff"|"Silverstone"|159|"G"|"0,99"|"25,99"|"22,93"
"Newsies Story"|"English             "|"Documentary"|"Jim"|"Mostel"|159|"G"|"0,99"|"25,99"|"22,93"
"Newsies Story"|"English             "|"Documentary"|"John"|"Suvari"|159|"G"|"0,99"|"25,99"|"22,93"
"Newsies Story"|"English             "|"Documentary"|"Michael"|"Bening"|159|"G"|"0,99"|"25,99"|"22,93"
"Bang Kwai"|"English             "|"Family"|"Sandra"|"Peck"|87|"NC-17"|"2,99"|"25,99"|"22,93"
"Bang Kwai"|"English             "|"Family"|"Russell"|"Temple"|87|"NC-17"|"2,99"|"25,99"|"22,93"
"Bang Kwai"|"English             "|"Family"|"Michelle"|"Mcconaughey"|87|"NC-17"|"2,99"|"25,99"|"22,93"
"Bang Kwai"|"English             "|"Family"|"Julia"|"Barrymore"|87|"NC-17"|"2,99"|"25,99"|"22,93"
"Bang Kwai"|"English             "|"Family"|"Fay"|"Wood"|87|"NC-17"|"2,99"|"25,99"|"22,93"
"Bang Kwai"|"English             "|"Family"|"Bette"|"Nicholson"|87|"NC-17"|"2,99"|"25,99"|"22,93"
"Shining Roses"|"English             "|"Travel"|"Woody"|"Jolie"|125|"G"|"0,99"|"12,99"|"22,92"
"Shining Roses"|"English             "|"Travel"|"Susan"|"Davis"|125|"G"|"0,99"|"12,99"|"22,92"
"Shining Roses"|"English             "|"Travel"|"Julia"|"Barrymore"|125|"G"|"0,99"|"12,99"|"22,92"
"Shining Roses"|"English             "|"Travel"|"Humphrey"|"Garland"|125|"G"|"0,99"|"12,99"|"22,92"
"Shining Roses"|"English             "|"Travel"|"Cate"|"Harris"|125|"G"|"0,99"|"12,99"|"22,92"
"Savannah Town"|"English             "|"Drama"|"Sandra"|"Kilmer"|84|"PG-13"|"0,99"|"25,99"|"22,90"
"Savannah Town"|"English             "|"Drama"|"Christian"|"Neeson"|84|"PG-13"|"0,99"|"25,99"|"22,90"
"Savannah Town"|"English             "|"Drama"|"Parker"|"Goldberg"|84|"PG-13"|"0,99"|"25,99"|"22,90"
"Savannah Town"|"English             "|"Drama"|"Minnie"|"Kilmer"|84|"PG-13"|"0,99"|"25,99"|"22,90"
"Savannah Town"|"English             "|"Drama"|"Jessica"|"Bailey"|84|"PG-13"|"0,99"|"25,99"|"22,90"
"Savannah Town"|"English             "|"Drama"|"Grace"|"Mostel"|84|"PG-13"|"0,99"|"25,99"|"22,90"
"Everyone Craft"|"English             "|"Foreign"|"Michelle"|"Mcconaughey"|163|"PG"|"0,99"|"29,99"|"22,89"
"Everyone Craft"|"English             "|"Foreign"|"Goldie"|"Brody"|163|"PG"|"0,99"|"29,99"|"22,89"
"Everyone Craft"|"English             "|"Foreign"|"James"|"Pitt"|163|"PG"|"0,99"|"29,99"|"22,89"
"Everyone Craft"|"English             "|"Foreign"|"Minnie"|"Zellweger"|163|"PG"|"0,99"|"29,99"|"22,89"
"Everyone Craft"|"English             "|"Foreign"|"Woody"|"Jolie"|163|"PG"|"0,99"|"29,99"|"22,89"
"Wrath Mile"|"English             "|"Documentary"|"Kenneth"|"Hoffman"|176|"NC-17"|"0,99"|"17,99"|"22,87"
"Wrath Mile"|"English             "|"Documentary"|"Cate"|"Harris"|176|"NC-17"|"0,99"|"17,99"|"22,87"
"Wrath Mile"|"English             "|"Documentary"|"Spencer"|"Depp"|176|"NC-17"|"0,99"|"17,99"|"22,87"
"Wrath Mile"|"English             "|"Documentary"|"Russell"|"Temple"|176|"NC-17"|"0,99"|"17,99"|"22,87"
"Love Suicides"|"English             "|"Horror"|"Johnny"|"Lollobrigida"|181|"R"|"0,99"|"21,99"|"22,85"
"Love Suicides"|"English             "|"Horror"|"Tom"|"Miranda"|181|"R"|"0,99"|"21,99"|"22,85"
"Love Suicides"|"English             "|"Horror"|"Christian"|"Neeson"|181|"R"|"0,99"|"21,99"|"22,85"
"Love Suicides"|"English             "|"Horror"|"Greta"|"Malden"|181|"R"|"0,99"|"21,99"|"22,85"
"Unforgiven Zoolander"|"English             "|"Sci-Fi"|"Ed"|"Guiness"|129|"PG"|"0,99"|"15,99"|"22,84"
"Unforgiven Zoolander"|"English             "|"Sci-Fi"|"Cuba"|"Olivier"|129|"PG"|"0,99"|"15,99"|"22,84"
"Unforgiven Zoolander"|"English             "|"Sci-Fi"|"Mary"|"Keitel"|129|"PG"|"0,99"|"15,99"|"22,84"
"Unforgiven Zoolander"|"English             "|"Sci-Fi"|"Natalie"|"Hopkins"|129|"PG"|"0,99"|"15,99"|"22,84"
"Unforgiven Zoolander"|"English             "|"Sci-Fi"|"Julia"|"Barrymore"|129|"PG"|"0,99"|"15,99"|"22,84"
"Unforgiven Zoolander"|"English             "|"Sci-Fi"|"Jennifer"|"Davis"|129|"PG"|"0,99"|"15,99"|"22,84"
"Unforgiven Zoolander"|"English             "|"Sci-Fi"|"Harvey"|"Hope"|129|"PG"|"0,99"|"15,99"|"22,84"
"Dracula Crystal"|"English             "|"Classics"|"Reese"|"West"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Morgan"|"Williams"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Morgan"|"Hopkins"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Daryl"|"Crawford"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Greg"|"Chaplin"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Ian"|"Tandy"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Jodie"|"Degeneres"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Michelle"|"Mcconaughey"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Nick"|"Wahlberg"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Ben"|"Willis"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Cameron"|"Wray"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Carmen"|"Hunt"|176|"G"|"0,99"|"26,99"|"22,81"
"Dracula Crystal"|"English             "|"Classics"|"Sean"|"Williams"|176|"G"|"0,99"|"26,99"|"22,81"
"Divorce Shining"|"English             "|"Sports"|"Gene"|"Mckellen"|47|"G"|"2,99"|"21,99"|"21,95"
"Divorce Shining"|"English             "|"Sports"|"Christian"|"Neeson"|47|"G"|"2,99"|"21,99"|"21,95"
"Divorce Shining"|"English             "|"Sports"|"Sean"|"Williams"|47|"G"|"2,99"|"21,99"|"21,95"
"Divorce Shining"|"English             "|"Sports"|"Julia"|"Zellweger"|47|"G"|"2,99"|"21,99"|"21,95"
"Divorce Shining"|"English             "|"Sports"|"Will"|"Wilson"|47|"G"|"2,99"|"21,99"|"21,95"
"Divorce Shining"|"English             "|"Sports"|"Morgan"|"Mcdormand"|47|"G"|"2,99"|"21,99"|"21,95"
"Leathernecks Dwarfs"|"English             "|"Travel"|"Susan"|"Davis"|153|"PG-13"|"2,99"|"21,99"|"21,94"
"Leathernecks Dwarfs"|"English             "|"Travel"|"Uma"|"Wood"|153|"PG-13"|"2,99"|"21,99"|"21,94"
"Killer Innocent"|"English             "|"Family"|"Angelina"|"Astaire"|161|"R"|"2,99"|"11,99"|"21,94"
"Killer Innocent"|"English             "|"Family"|"Burt"|"Posey"|161|"R"|"2,99"|"11,99"|"21,94"
"Killer Innocent"|"English             "|"Family"|"Daryl"|"Wahlberg"|161|"R"|"2,99"|"11,99"|"21,94"
"Killer Innocent"|"English             "|"Family"|"Meryl"|"Allen"|161|"R"|"2,99"|"11,99"|"21,94"
"Killer Innocent"|"English             "|"Family"|"Whoopi"|"Hurt"|161|"R"|"2,99"|"11,99"|"21,94"
"Warlock Werewolf"|"English             "|"Children"|"Will"|"Wilson"|83|"G"|"2,99"|"10,99"|"21,94"
